person_age,person_gender,person_education,person_state,person_income,person_emp_status,person_emp_exp,person_home_ownership,help_debt_amount,loan_amnt,loan_intent,loan_term_months,loan_int_rate,loan_percent_income,credit_history_length,credit_score,previous_loan_defaults_on_file,loan_status,flag_income_loan_mismatch,flag_young_high_loan
45,MALE,BACHELOR,VIC,106845,SELF-EMPLOYED,6,MORTGAGE,0,38300,VEHICLE,60,8.0,0.3584631943469512,25,882,NO,0,0,0
42,MALE,BACHELOR,QLD,33743,FULL-TIME,5,MORTGAGE,21588,64500,PERSONAL,48,19.14,1.911507571940847,21,669,NO,0,1,0
37,FEMALE,POSTGRADUATE,SA,37536,FULL-TIME,4,RENT,33121,41300,EDUCATION,12,15.38,1.1002770673486786,15,779,NO,0,1,0
56,FEMALE,CERTIFICATE/DIPLOMA,NSW,51250,FULL-TIME,3,MORTGAGE,0,15800,VEHICLE,24,14.82,0.30829268292682926,34,696,NO,0,0,0
35,MALE,CERTIFICATE/DIPLOMA,VIC,40848,SELF-EMPLOYED,5,MORTGAGE,0,5800,DEBT_CONSOLIDATION,12,15.78,0.1419898159028594,17,536,NO,1,0,0
60,MALE,BACHELOR,VIC,47565,FULL-TIME,13,MORTGAGE,0,11900,PERSONAL,84,14.02,0.2501839587932303,42,418,YES,0,0,0
41,MALE,CERTIFICATE/DIPLOMA,NSW,35398,FULL-TIME,8,OWN,0,10300,HOME_IMPROVEMENT,72,22.63,0.29097689134979376,22,924,YES,1,0,0
45,MALE,POSTGRADUATE,SA,80543,PART-TIME,3,RENT,7805,4100,HOME_IMPROVEMENT,48,10.76,0.05090448580261475,24,799,YES,1,0,0
74,FEMALE,CERTIFICATE/DIPLOMA,QLD,66068,CASUAL,8,RENT,0,33800,HOME_IMPROVEMENT,60,7.29,0.5115941151540837,54,992,NO,1,1,0
28,FEMALE,CERTIFICATE/DIPLOMA,QLD,33391,FULL-TIME,2,OWN,0,19300,EDUCATION,48,14.55,0.5780000598963793,9,808,NO,0,1,0
55,FEMALE,POSTGRADUATE,NSW,35826,PART-TIME,6,OTHER,0,9700,HOME_IMPROVEMENT,24,19.66,0.2707530843521465,36,708,NO,0,0,0
29,MALE,CERTIFICATE/DIPLOMA,NSW,44688,FULL-TIME,11,MORTGAGE,0,17600,DEBT_CONSOLIDATION,36,17.65,0.3938417472252059,11,810,NO,0,0,0
28,FEMALE,CERTIFICATE/DIPLOMA,QLD,69167,FULL-TIME,8,MORTGAGE,0,20400,VEHICLE,12,13.52,0.2949383376465656,10,841,NO,1,0,0
33,FEMALE,CERTIFICATE/DIPLOMA,NSW,88800,FULL-TIME,5,OWN,0,11400,VEHICLE,24,16.76,0.12837837837837837,11,518,NO,1,0,0
58,MALE,BACHELOR,WA,59929,FULL-TIME,4,MORTGAGE,0,15400,VEHICLE,36,14.17,0.25697074871931785,40,658,NO,0,0,0
34,MALE,POSTGRADUATE,NSW,117760,PART-TIME,11,MORTGAGE,0,12300,VEHICLE,36,9.48,0.10444972826086957,13,815,NO,1,0,0
40,FEMALE,HIGH SCHOOL,QLD,98370,FULL-TIME,9,RENT,0,23100,HOLIDAY,60,13.68,0.2348276913693199,18,810,NO,1,0,0
59,MALE,CERTIFICATE/DIPLOMA,NSW,25270,PART-TIME,14,RENT,0,11100,VEHICLE,12,14.45,0.43925603482390185,41,788,NO,0,0,0
75,MALE,HIGH SCHOOL,QLD,51063,FULL-TIME,4,MORTGAGE,0,16400,DEBT_CONSOLIDATION,36,12.16,0.3211718857098094,54,896,NO,1,0,0
34,MALE,HIGH SCHOOL,SA,50518,CASUAL,2,RENT,0,8300,DEBT_CONSOLIDATION,60,14.0,0.16429787402509996,16,715,NO,0,0,0
43,MALE,BACHELOR,QLD,47265,SELF-EMPLOYED,12,RENT,11655,8200,EDUCATION,60,15.93,0.17348989738707288,25,670,NO,0,0,0
49,FEMALE,POSTGRADUATE,VIC,48161,FULL-TIME,6,RENT,0,43400,VEHICLE,24,11.36,0.9011440792342351,28,815,YES,0,1,0
37,FEMALE,HIGH SCHOOL,QLD,53414,PART-TIME,6,RENT,0,16200,PERSONAL,36,6.25,0.30329127195117384,15,916,YES,1,0,0
42,FEMALE,HIGH SCHOOL,NSW,79483,FULL-TIME,6,OWN,0,15400,EDUCATION,60,12.53,0.19375212309550469,22,801,YES,1,0,0
39,MALE,HIGH SCHOOL,TAS,72184,CASUAL,6,MORTGAGE,0,22000,VEHICLE,12,19.02,0.3047766818131442,20,585,NO,1,0,0
49,FEMALE,BACHELOR,VIC,420565,FULL-TIME,18,RENT,0,8700,MEDICAL,60,16.56,0.020686457503596354,27,393,NO,1,0,0
40,MALE,BACHELOR,QLD,55152,PART-TIME,6,RENT,15746,36200,PERSONAL,84,19.47,0.6563678561067595,21,568,NO,0,1,0
45,FEMALE,POSTGRADUATE,WA,129988,FULL-TIME,11,MORTGAGE,0,18600,MEDICAL,24,12.6,0.1430901313967443,27,699,YES,1,0,0
36,MALE,HIGH SCHOOL,NSW,39244,UNEMPLOYED,9,MORTGAGE,0,11600,VEHICLE,36,10.25,0.29558658648455816,18,761,NO,1,0,0
49,FEMALE,BACHELOR,QLD,44095,PART-TIME,4,MORTGAGE,0,38900,DEBT_CONSOLIDATION,48,15.33,0.8821861889103073,28,775,NO,0,1,0
48,MALE,POSTGRADUATE,SA,20189,FULL-TIME,4,RENT,0,15800,PERSONAL,36,16.45,0.7826043885284065,30,862,NO,0,1,0
64,FEMALE,BACHELOR,VIC,95401,FULL-TIME,10,MORTGAGE,16306,9000,VEHICLE,12,11.87,0.09433863376694164,42,856,NO,1,0,0
29,FEMALE,HIGH SCHOOL,VIC,62066,FULL-TIME,6,RENT,0,10700,VEHICLE,36,12.73,0.17239712564044726,10,660,NO,1,0,0
63,FEMALE,BACHELOR,TAS,32632,FULL-TIME,0,MORTGAGE,0,11200,VEHICLE,48,11.58,0.3432213777886737,42,956,YES,1,0,0
50,MALE,BACHELOR,QLD,228125,CASUAL,5,RENT,0,9800,DEBT_CONSOLIDATION,60,20.41,0.04295890410958904,32,578,NO,0,0,0
53,FEMALE,CERTIFICATE/DIPLOMA,WA,62168,CASUAL,8,RENT,0,15900,VEHICLE,72,12.55,0.2557585896281045,32,896,NO,1,0,0
32,FEMALE,HIGH SCHOOL,NSW,58109,SELF-EMPLOYED,14,RENT,0,22400,HOLIDAY,36,17.6,0.3854824553855685,12,783,YES,1,0,0
41,FEMALE,POSTGRADUATE,NSW,158571,FULL-TIME,18,MORTGAGE,19407,40600,DEBT_CONSOLIDATION,36,14.55,0.25603672802719285,21,794,NO,1,0,0
49,FEMALE,BACHELOR,NSW,42682,PART-TIME,16,FAMILY,14917,10500,VEHICLE,12,13.72,0.24600534183027975,28,551,NO,1,0,0
75,FEMALE,BACHELOR,NSW,136392,CASUAL,6,OWN,0,14400,VEHICLE,36,13.93,0.10557803976772831,55,891,NO,0,0,0
52,FEMALE,POSTGRADUATE,NSW,39962,PART-TIME,8,OWN,0,22100,DEBT_CONSOLIDATION,12,14.42,0.5530253741054001,34,762,NO,0,1,0
35,MALE,CERTIFICATE/DIPLOMA,VIC,54543,UNEMPLOYED,7,MORTGAGE,0,24200,VEHICLE,36,20.31,0.4436866325651321,14,637,NO,0,0,0
36,MALE,HIGH SCHOOL,VIC,109428,FULL-TIME,7,MORTGAGE,0,9000,HOME_IMPROVEMENT,48,17.77,0.08224586029169866,18,673,NO,1,0,0
41,FEMALE,CERTIFICATE/DIPLOMA,NSW,37875,PART-TIME,3,RENT,0,8200,HOME_IMPROVEMENT,36,10.06,0.2165016501650165,22,792,NO,1,0,0
30,FEMALE,BACHELOR,NSW,22356,FULL-TIME,12,RENT,0,16000,DEBT_CONSOLIDATION,36,5.5,0.7156915369475756,9,1056,NO,1,1,0
48,FEMALE,CERTIFICATE/DIPLOMA,VIC,125944,FULL-TIME,3,RENT,0,35300,DEBT_CONSOLIDATION,36,12.71,0.2802833005145144,26,818,NO,1,0,0
32,MALE,CERTIFICATE/DIPLOMA,TAS,144399,PART-TIME,9,RENT,7944,20700,MEDICAL,36,16.68,0.14335279330189268,14,754,YES,1,0,0
34,FEMALE,CERTIFICATE/DIPLOMA,VIC,54621,PART-TIME,11,RENT,0,32300,VEHICLE,60,9.72,0.5913476501711796,15,901,NO,1,1,0
49,MALE,CERTIFICATE/DIPLOMA,WA,51515,FULL-TIME,12,MORTGAGE,0,16800,DEBT_CONSOLIDATION,24,15.65,0.3261186062311948,29,827,NO,1,0,0
36,FEMALE,BACHELOR,NSW,86134,FULL-TIME,3,RENT,0,41400,DEBT_CONSOLIDATION,36,14.94,0.480646434625119,16,776,NO,0,0,0
33,MALE,BACHELOR,WA,94059,FULL-TIME,3,RENT,0,9400,DEBT_CONSOLIDATION,60,16.44,0.09993727341349579,15,793,NO,1,0,0
65,FEMALE,BACHELOR,QLD,78944,FULL-TIME,14,RENT,9000,10300,VEHICLE,48,12.4,0.1304722334819619,44,684,NO,1,0,0
44,MALE,BACHELOR,QLD,50923,FULL-TIME,7,RENT,14145,36000,DEBT_CONSOLIDATION,24,16.52,0.7069497083832453,25,988,NO,0,1,0
33,MALE,CERTIFICATE/DIPLOMA,NSW,192486,PART-TIME,8,FAMILY,0,12900,VEHICLE,12,12.67,0.06701786103924441,13,768,NO,1,0,0
25,MALE,HIGH SCHOOL,NSW,101801,PART-TIME,4,RENT,0,10100,HOME_IMPROVEMENT,48,21.67,0.09921317079400006,5,764,NO,1,0,0
57,MALE,HIGH SCHOOL,NSW,46314,SELF-EMPLOYED,6,FAMILY,0,6400,VEHICLE,60,10.87,0.13818715723107483,36,874,NO,1,0,0
62,FEMALE,BACHELOR,NSW,97694,FULL-TIME,4,MORTGAGE,0,14000,VEHICLE,36,11.65,0.1433046041722112,42,667,NO,1,0,0
70,MALE,HIGH SCHOOL,QLD,94449,FULL-TIME,17,MORTGAGE,0,33100,VEHICLE,48,22.15,0.3504536839987718,50,816,NO,0,0,0
61,MALE,BACHELOR,NSW,25073,SELF-EMPLOYED,5,MORTGAGE,0,20100,DEBT_CONSOLIDATION,48,11.47,0.8016591552666215,40,273,NO,1,1,0
36,FEMALE,POSTGRADUATE,WA,58871,FULL-TIME,8,MORTGAGE,41497,74300,HOME_IMPROVEMENT,60,14.82,1.2620815002293149,17,919,YES,1,1,0
29,FEMALE,BACHELOR,NSW,57456,UNEMPLOYED,8,MORTGAGE,0,75000,VEHICLE,36,15.09,1.3053467000835421,7,817,NO,0,1,0
32,FEMALE,CERTIFICATE/DIPLOMA,VIC,111632,FULL-TIME,14,OWN,0,13500,DEBT_CONSOLIDATION,36,11.64,0.12093306578758779,12,784,NO,1,0,0
65,MALE,BACHELOR,VIC,109288,CASUAL,34,MORTGAGE,0,8500,HOME_IMPROVEMENT,72,13.46,0.07777615108703609,44,421,NO,0,0,0
34,FEMALE,POSTGRADUATE,QLD,57616,FULL-TIME,9,RENT,24643,12100,VEHICLE,48,12.06,0.21001110802554845,14,939,NO,1,0,0
45,NON-BINARY,BACHELOR,SA,36247,FULL-TIME,1,FAMILY,7766,11000,VEHICLE,48,12.37,0.303473390901316,24,1062,NO,1,0,0
39,MALE,POSTGRADUATE,VIC,108819,FULL-TIME,5,RENT,0,16200,HOME_IMPROVEMENT,36,11.42,0.1488710611198412,20,717,NO,1,0,0
56,MALE,BACHELOR,WA,81105,FULL-TIME,15,RENT,15770,17500,VEHICLE,60,20.23,0.21576968127735652,36,713,NO,1,0,0
46,FEMALE,BACHELOR,VIC,103808,CASUAL,12,RENT,11196,4200,DEBT_CONSOLIDATION,36,11.69,0.04045930949445129,25,852,YES,0,0,0
67,MALE,HIGH SCHOOL,WA,66162,FULL-TIME,5,RENT,0,68200,HOME_IMPROVEMENT,48,11.19,1.0308031800731539,45,610,NO,0,1,0
46,FEMALE,CERTIFICATE/DIPLOMA,SA,99094,FULL-TIME,5,FAMILY,0,50600,VEHICLE,84,12.06,0.510626274042828,26,893,NO,0,1,0
54,FEMALE,HIGH SCHOOL,NSW,35647,SELF-EMPLOYED,13,OWN,0,71800,EDUCATION,36,12.23,2.0141947428956155,33,1008,YES,0,1,0
75,FEMALE,DOCTORATE,NSW,102727,PART-TIME,12,RENT,13838,5000,VEHICLE,12,18.22,0.048672695591227236,57,686,NO,1,0,0
47,MALE,BACHELOR,SA,39850,FULL-TIME,13,OWN,0,12600,HOME_IMPROVEMENT,60,16.67,0.3161856963613551,29,858,NO,1,0,0
34,MALE,HIGH SCHOOL,QLD,33923,FULL-TIME,15,MORTGAGE,0,22400,MEDICAL,24,8.95,0.6603189576393598,13,926,NO,1,1,0
55,MALE,POSTGRADUATE,NSW,100964,CASUAL,30,FAMILY,22449,30600,PERSONAL,24,16.46,0.30307832494750603,37,857,NO,0,0,0
38,MALE,BACHELOR,WA,103023,FULL-TIME,17,RENT,16236,14200,VEHICLE,36,15.41,0.137833299360337,19,826,YES,1,0,0
48,FEMALE,BACHELOR,NSW,133958,SELF-EMPLOYED,7,MORTGAGE,0,14100,VEHICLE,48,14.79,0.1052568715567566,26,508,NO,1,0,0
39,FEMALE,BACHELOR,NSW,45302,FULL-TIME,7,MORTGAGE,55318,4600,VEHICLE,60,14.58,0.10154077082689505,19,783,YES,0,0,0
45,MALE,HIGH SCHOOL,VIC,50079,SELF-EMPLOYED,7,RENT,0,13300,EDUCATION,60,13.82,0.26558038299486814,27,825,NO,0,0,0
33,FEMALE,HIGH SCHOOL,VIC,23122,PART-TIME,9,MORTGAGE,0,6500,HOLIDAY,36,18.11,0.2811175503849148,15,676,NO,0,0,0
30,FEMALE,CERTIFICATE/DIPLOMA,VIC,34187,SELF-EMPLOYED,11,RENT,0,17000,VEHICLE,36,13.79,0.4972650422675286,12,864,NO,0,0,0
63,NON-BINARY,CERTIFICATE/DIPLOMA,VIC,47461,FULL-TIME,13,RENT,0,17300,DEBT_CONSOLIDATION,36,13.91,0.36450980805292765,42,637,NO,0,0,0
31,FEMALE,BACHELOR,WA,106345,FULL-TIME,2,RENT,0,32700,PERSONAL,60,6.07,0.3074897738492642,10,862,NO,1,0,0
34,FEMALE,BACHELOR,ACT,31395,FULL-TIME,10,RENT,24319,18000,HOME_IMPROVEMENT,36,20.55,0.5733397037744864,13,776,NO,0,1,0
29,MALE,HIGH SCHOOL,NSW,78144,FULL-TIME,11,RENT,0,18800,MEDICAL,36,19.49,0.2405814905814906,8,938,NO,0,0,0
30,MALE,CERTIFICATE/DIPLOMA,NSW,96989,FULL-TIME,9,MORTGAGE,0,23600,EDUCATION,48,15.29,0.2433265628060914,11,961,NO,1,0,0
44,FEMALE,HIGH SCHOOL,QLD,115753,SELF-EMPLOYED,4,RENT,0,11000,VEHICLE,60,10.99,0.09502993442934525,23,937,NO,1,0,0
30,MALE,POSTGRADUATE,QLD,52160,PART-TIME,8,RENT,16778,12400,HOME_IMPROVEMENT,48,13.63,0.23773006134969324,10,670,NO,1,0,0
35,FEMALE,POSTGRADUATE,QLD,76659,CASUAL,3,MORTGAGE,23082,39200,VEHICLE,24,25.0,0.5113554833744244,15,560,NO,0,1,0
46,MALE,HIGH SCHOOL,WA,50837,FULL-TIME,4,OWN,0,12100,VEHICLE,48,11.08,0.23801561854554754,25,558,NO,1,0,0
48,FEMALE,BACHELOR,QLD,88987,CASUAL,1,OWN,0,10700,VEHICLE,60,16.94,0.12024228258060166,26,856,YES,1,0,0
37,MALE,POSTGRADUATE,NSW,92188,FULL-TIME,8,OWN,0,27500,VEHICLE,36,16.31,0.2983034668286545,17,722,NO,1,0,0
48,FEMALE,DOCTORATE,SA,70992,SELF-EMPLOYED,7,MORTGAGE,0,9000,EDUCATION,36,9.0,0.12677484787018256,28,729,NO,0,0,0
51,FEMALE,HIGH SCHOOL,WA,52555,FULL-TIME,4,RENT,0,25800,DEBT_CONSOLIDATION,84,19.09,0.4909142802778042,30,1098,YES,0,0,0
36,FEMALE,HIGH SCHOOL,NSW,56296,SELF-EMPLOYED,12,MORTGAGE,0,20500,HOME_IMPROVEMENT,48,11.49,0.364146653403439,14,982,NO,0,0,0
46,MALE,HIGH SCHOOL,NSW,48003,FULL-TIME,13,RENT,0,21800,DEBT_CONSOLIDATION,36,8.47,0.4541382830239777,24,827,NO,1,0,0
40,FEMALE,HIGH SCHOOL,NSW,60537,SELF-EMPLOYED,19,RENT,0,26800,DEBT_CONSOLIDATION,24,13.25,0.44270446173414607,22,808,NO,0,0,0
63,FEMALE,POSTGRADUATE,NSW,60484,CASUAL,20,RENT,0,22200,DEBT_CONSOLIDATION,12,11.67,0.3670392169830038,44,696,YES,0,0,0
45,MALE,BACHELOR,VIC,28919,CASUAL,7,RENT,35798,5300,HOLIDAY,48,13.34,0.18327051419482002,27,813,NO,1,0,0
37,FEMALE,POSTGRADUATE,NSW,55062,PART-TIME,4,MORTGAGE,14746,18800,HOME_IMPROVEMENT,12,19.16,0.34143329337837347,19,389,NO,0,0,0
26,FEMALE,BACHELOR,QLD,123064,CASUAL,7,RENT,0,9000,DEBT_CONSOLIDATION,36,14.38,0.07313267893128779,5,720,NO,0,0,0
33,FEMALE,BACHELOR,NSW,32688,SELF-EMPLOYED,4,MORTGAGE,0,12900,DEBT_CONSOLIDATION,36,17.27,0.394640234948605,14,802,NO,0,0,0
44,FEMALE,BACHELOR,VIC,58045,FULL-TIME,21,RENT,21870,15800,HOLIDAY,72,14.5,0.2722026014299251,22,733,NO,1,0,0
31,NON-BINARY,CERTIFICATE/DIPLOMA,QLD,49674,FULL-TIME,7,MORTGAGE,0,17000,MEDICAL,48,12.5,0.34223134839151265,12,681,YES,0,0,0
62,MALE,HIGH SCHOOL,NSW,73613,FULL-TIME,14,RENT,0,25800,HOLIDAY,12,14.16,0.35048157254832707,40,462,NO,0,0,0
48,MALE,HIGH SCHOOL,VIC,31573,FULL-TIME,6,RENT,0,42900,VEHICLE,12,14.95,1.3587558990276503,28,698,NO,0,1,0
59,FEMALE,POSTGRADUATE,QLD,57474,FULL-TIME,3,RENT,0,35800,HOME_IMPROVEMENT,24,11.83,0.6228903504193201,40,833,NO,1,1,0
61,MALE,CERTIFICATE/DIPLOMA,NSW,26476,FULL-TIME,0,MORTGAGE,0,10800,VEHICLE,36,15.41,0.4079166037165735,39,559,NO,0,0,0
60,FEMALE,CERTIFICATE/DIPLOMA,QLD,46412,FULL-TIME,0,MORTGAGE,0,18900,VEHICLE,36,16.53,0.4072222701025597,39,644,NO,0,0,0
37,MALE,POSTGRADUATE,NSW,33820,CASUAL,10,RENT,12410,8400,MEDICAL,60,10.37,0.2483737433471319,19,710,NO,0,0,0
30,MALE,POSTGRADUATE,WA,87540,FULL-TIME,4,MORTGAGE,11111,11400,DEBT_CONSOLIDATION,36,13.92,0.13022618231665525,8,884,NO,1,0,0
33,MALE,HIGH SCHOOL,NSW,42400,FULL-TIME,1,MORTGAGE,0,61200,VEHICLE,36,21.25,1.4433962264150944,15,664,NO,0,1,0
50,MALE,BACHELOR,VIC,69326,FULL-TIME,7,OWN,0,14900,DEBT_CONSOLIDATION,60,14.35,0.2149265787727548,29,780,NO,1,0,0
53,FEMALE,POSTGRADUATE,TAS,61528,FULL-TIME,12,MORTGAGE,13905,27700,DEBT_CONSOLIDATION,12,9.03,0.4502015342608243,35,419,NO,1,0,0
53,MALE,DOCTORATE,NSW,145307,FULL-TIME,1,OTHER,0,8800,DEBT_CONSOLIDATION,48,13.6,0.06056143200258762,35,944,NO,1,0,0
75,MALE,BACHELOR,NSW,93803,FULL-TIME,10,MORTGAGE,0,9300,HOME_IMPROVEMENT,36,10.6,0.09914395061991621,54,792,NO,1,0,0
38,FEMALE,HIGH SCHOOL,NSW,102464,FULL-TIME,2,RENT,0,3200,DEBT_CONSOLIDATION,48,14.61,0.03123048094940662,20,634,NO,1,0,0
52,FEMALE,CERTIFICATE/DIPLOMA,QLD,59059,FULL-TIME,6,RENT,0,10200,DEBT_CONSOLIDATION,60,9.82,0.17270864728491847,34,890,NO,1,0,0
27,FEMALE,BACHELOR,NSW,39080,UNEMPLOYED,9,MORTGAGE,30178,21400,DEBT_CONSOLIDATION,36,16.34,0.5475946775844421,7,763,NO,0,1,0
38,MALE,POSTGRADUATE,NSW,92919,FULL-TIME,6,OWN,29661,6000,HOME_IMPROVEMENT,84,12.52,0.06457236948309818,19,905,NO,1,0,0
49,FEMALE,CERTIFICATE/DIPLOMA,NSW,134708,PART-TIME,5,RENT,0,30900,EDUCATION,60,10.52,0.22938504023517534,27,781,NO,1,0,0
62,MALE,HIGH SCHOOL,QLD,51959,FULL-TIME,3,MORTGAGE,0,12600,PERSONAL,36,12.16,0.24249889335822475,41,630,NO,1,0,0
39,FEMALE,BACHELOR,NSW,75216,FULL-TIME,12,FAMILY,13861,15300,DEBT_CONSOLIDATION,36,11.8,0.20341416719846842,17,875,NO,1,0,0
75,MALE,DOCTORATE,NSW,29133,FULL-TIME,4,RENT,0,61400,DEBT_CONSOLIDATION,12,17.79,2.1075756015515053,57,924,NO,0,1,0
35,FEMALE,CERTIFICATE/DIPLOMA,NSW,61266,FULL-TIME,3,MORTGAGE,10462,28600,VEHICLE,84,19.59,0.4668168315215617,15,797,YES,0,0,0
54,FEMALE,CERTIFICATE/DIPLOMA,WA,28557,CASUAL,12,OWN,0,9300,DEBT_CONSOLIDATION,24,18.67,0.325664460552579,34,838,NO,0,0,0
36,MALE,CERTIFICATE/DIPLOMA,NSW,76268,SELF-EMPLOYED,4,MORTGAGE,0,12400,HOME_IMPROVEMENT,48,13.59,0.16258457019982167,14,1028,NO,1,0,0
38,FEMALE,HIGH SCHOOL,VIC,48686,FULL-TIME,2,FAMILY,0,32900,DEBT_CONSOLIDATION,60,15.97,0.6757589450766134,16,771,YES,0,1,0
32,MALE,BACHELOR,NSW,43028,PART-TIME,3,RENT,8729,10600,VEHICLE,84,16.4,0.24635121316352143,11,934,NO,1,0,0
35,FEMALE,POSTGRADUATE,SA,21277,FULL-TIME,5,OWN,0,2800,HOLIDAY,60,18.16,0.1315974996475067,17,503,NO,0,0,0
61,MALE,BACHELOR,VIC,89750,PART-TIME,6,OWN,0,16200,VEHICLE,48,17.89,0.18050139275766017,42,844,NO,1,0,0
38,MALE,BACHELOR,NSW,103325,SELF-EMPLOYED,2,FAMILY,5595,17100,VEHICLE,48,8.22,0.16549721751754173,19,688,YES,0,0,0
37,MALE,HIGH SCHOOL,NSW,39066,FULL-TIME,2,RENT,0,23700,VEHICLE,36,11.18,0.6066656427584088,18,952,YES,0,1,0
38,FEMALE,BACHELOR,VIC,67748,SELF-EMPLOYED,7,MORTGAGE,31214,12400,VEHICLE,24,5.8,0.18303123339434374,19,889,NO,1,0,0
27,MALE,CERTIFICATE/DIPLOMA,VIC,70736,FULL-TIME,9,MORTGAGE,0,25300,VEHICLE,24,15.09,0.35766794842795746,5,777,NO,0,0,0
53,FEMALE,BACHELOR,NSW,38765,CASUAL,9,OWN,0,22400,HOME_IMPROVEMENT,60,11.91,0.5778408358054946,35,619,NO,0,1,0
40,FEMALE,BACHELOR,NT,58327,FULL-TIME,11,MORTGAGE,0,6100,VEHICLE,36,14.58,0.10458278327361256,19,769,NO,1,0,0
62,FEMALE,BACHELOR,NT,30693,UNEMPLOYED,2,MORTGAGE,0,23700,VEHICLE,12,13.77,0.7721630339165282,44,1026,NO,0,1,0
41,FEMALE,DOCTORATE,VIC,113031,CASUAL,6,MORTGAGE,29779,54200,VEHICLE,36,11.85,0.4795144694818236,20,494,NO,1,0,0
33,MALE,CERTIFICATE/DIPLOMA,VIC,44343,PART-TIME,7,MORTGAGE,0,14700,DEBT_CONSOLIDATION,36,11.37,0.33150666396048983,11,631,NO,0,0,0
41,MALE,POSTGRADUATE,WA,33835,FULL-TIME,6,RENT,13145,15900,MEDICAL,60,17.67,0.46992758977390275,22,798,NO,0,0,0
34,MALE,CERTIFICATE/DIPLOMA,NSW,78458,FULL-TIME,15,OWN,0,8100,VEHICLE,48,13.11,0.10323995003696246,15,624,NO,0,0,0
64,MALE,BACHELOR,VIC,65189,FULL-TIME,2,MORTGAGE,0,62100,MEDICAL,60,16.17,0.9526147049348817,45,795,NO,1,1,0
28,MALE,BACHELOR,NSW,71537,FULL-TIME,2,MORTGAGE,0,34200,VEHICLE,48,15.16,0.47807428323804463,6,685,YES,1,0,0
44,FEMALE,CERTIFICATE/DIPLOMA,VIC,100460,FULL-TIME,4,FAMILY,0,32500,VEHICLE,36,14.75,0.323511845510651,22,772,NO,1,0,0
61,FEMALE,BACHELOR,SA,62103,FULL-TIME,3,RENT,0,3100,VEHICLE,60,18.77,0.04991707324927942,41,822,NO,1,0,0
46,FEMALE,CERTIFICATE/DIPLOMA,VIC,103589,PART-TIME,10,RENT,0,12000,VEHICLE,60,9.01,0.11584241570050874,26,764,NO,1,0,0
20,MALE,POSTGRADUATE,QLD,84686,FULL-TIME,2,OWN,13895,9200,DEBT_CONSOLIDATION,60,16.29,0.10863661053775123,1,869,YES,0,0,0
53,FEMALE,BACHELOR,NSW,28248,FULL-TIME,7,MORTGAGE,17336,22100,MEDICAL,36,17.82,0.7823562730104786,32,731,YES,0,1,0
46,FEMALE,CERTIFICATE/DIPLOMA,QLD,35669,FULL-TIME,23,MORTGAGE,16852,26700,VEHICLE,48,16.62,0.7485491603353052,28,860,NO,1,1,0
30,MALE,POSTGRADUATE,NSW,54431,FULL-TIME,9,RENT,0,75000,VEHICLE,12,16.18,1.3778912751924455,11,1088,NO,0,1,0
37,MALE,CERTIFICATE/DIPLOMA,VIC,78752,FULL-TIME,8,MORTGAGE,10324,17100,PERSONAL,48,16.41,0.21713734254368144,19,559,NO,0,0,0
33,FEMALE,CERTIFICATE/DIPLOMA,NT,53744,FULL-TIME,4,RENT,21076,15300,VEHICLE,84,11.46,0.2846829413515927,13,745,YES,0,0,0
30,FEMALE,BACHELOR,VIC,34136,PART-TIME,6,OWN,32425,11700,DEBT_CONSOLIDATION,60,13.29,0.3427466604171549,8,556,NO,0,0,0
32,MALE,POSTGRADUATE,QLD,25426,SELF-EMPLOYED,3,MORTGAGE,15009,10800,DEBT_CONSOLIDATION,48,17.15,0.42476205458979,11,694,NO,0,0,0
38,NON-BINARY,BACHELOR,NSW,120562,FULL-TIME,16,RENT,19833,24200,VEHICLE,36,7.8,0.20072659710356497,20,950,NO,1,0,0
46,MALE,DOCTORATE,VIC,165847,FULL-TIME,8,OWN,0,19700,DEBT_CONSOLIDATION,36,14.33,0.11878418060019175,28,630,YES,0,0,0
45,MALE,POSTGRADUATE,VIC,53917,UNEMPLOYED,5,RENT,0,12500,VEHICLE,24,13.08,0.23183782480479256,23,583,NO,0,0,0
47,FEMALE,CERTIFICATE/DIPLOMA,QLD,47560,PART-TIME,5,OWN,0,3400,VEHICLE,36,8.15,0.07148864592094197,25,400,NO,0,0,0
26,MALE,POSTGRADUATE,VIC,37266,PART-TIME,6,MORTGAGE,20140,7500,VEHICLE,48,8.77,0.20125583641925615,4,961,NO,1,0,0
39,FEMALE,BACHELOR,VIC,70377,PART-TIME,14,MORTGAGE,0,24600,DEBT_CONSOLIDATION,12,13.99,0.34954601645423933,19,552,NO,1,0,0
42,MALE,BACHELOR,VIC,50187,UNEMPLOYED,12,MORTGAGE,6898,26800,VEHICLE,48,15.36,0.5340028294179767,21,738,NO,0,1,0
50,FEMALE,HIGH SCHOOL,SA,124107,FULL-TIME,3,MORTGAGE,0,10300,VEHICLE,48,13.94,0.08299290128679285,28,582,YES,0,0,0
44,MALE,DOCTORATE,NSW,65251,PART-TIME,9,RENT,10491,14100,VEHICLE,48,14.9,0.21608864231965794,25,468,NO,0,0,0
34,FEMALE,CERTIFICATE/DIPLOMA,NSW,179983,CASUAL,9,MORTGAGE,26797,18100,VEHICLE,72,7.17,0.10056505336615125,13,676,NO,0,0,0
